"","UniqueReceptionTime","MD5_Hash","Label","PennType","Parameter","EventTime","vies","item","frase","lista","genero","escolaridade","nativo","resposta","minhaescala"
"1460",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004399984","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1461",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004424164","teste",3,"Os faxineiros limparam uma sala.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1462",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004450062","teste",24,"Os jardineiros molharam um jardim.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","4"
"1463",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004481220","coletivo",64,"As atrizes encenaram uma peça.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1464",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004505203","distributivo",47,"Os manobristas estacionaram um carro.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1465",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004527883","distributivo",34,"As trabalhadoras quebraram um dedo.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1466",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004552218","coletivo",57,"Os atletas pintaram uma quadra.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1467",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004580923","distributivo",36,"Os rapazes furaram uma orelha.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1468",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004603229","distributivo",40,"Os adolescentes espremeram uma espinha.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1469",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004624778","teste",11,"As arrumadeiras arrumaram um quarto.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1470",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004648890","teste",15,"Os lenhadores cortaram uma árvore.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1471",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004672197","teste",30,"As meninas confeitaram um bolo.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1472",1633004695,"a854d516872fc2e1f4051e59ecda3945","experiment","Scale","Choice","1633004693617","teste",21,"As mulheres instalaram um lustre.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1473",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007429029","coletivo",57,"Os atletas pintaram uma quadra.","A","Masculino","Ensino Superior incompleto","Sim","Mais de um","5"
"1474",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007458442","teste",18,"Os refugiados compraram um terreno.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1475",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007486045","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1476",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007513177","distributivo",34,"As trabalhadoras quebraram um dedo.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1477",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007571292","teste",24,"Os jardineiros molharam um jardim.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1478",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007599881","coletivo",64,"As atrizes encenaram uma peça.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1479",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007628067","distributivo",47,"Os manobristas estacionaram um carro.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1480",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007655106","teste",21,"As mulheres instalaram um lustre.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1481",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007681006","distributivo",40,"Os adolescentes espremeram uma espinha.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1482",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007707796","teste",15,"Os lenhadores cortaram uma árvore.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1483",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007738281","teste",3,"Os faxineiros limparam uma sala.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1484",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007766277","teste",30,"As meninas confeitaram um bolo.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","4"
"1485",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007796799","teste",5,"As ativistas replantaram um canteiro.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","4"
"1486",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007824040","teste",11,"As arrumadeiras arrumaram um quarto.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1487",1633007860,"2a8d42b3781963868a9e859279b316ec","experiment","Scale","Choice","1633007855319","coletivo",62,"Os voluntários limparam uma praia.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1488",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009343408","teste",30,"As meninas confeitaram um bolo.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1489",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009393057","coletivo",62,"Os voluntários limparam uma praia.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1490",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009415912","distributivo",47,"Os manobristas estacionaram um carro.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1491",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009443809","distributivo",40,"Os adolescentes espremeram uma espinha.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1492",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009492440","teste",3,"Os faxineiros limparam uma sala.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1493",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009516296","teste",11,"As arrumadeiras arrumaram um quarto.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1494",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009541216","distributivo",36,"Os rapazes furaram uma orelha.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1495",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009568784","teste",15,"Os lenhadores cortaram uma árvore.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1496",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009611272","teste",21,"As mulheres instalaram um lustre.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1497",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009634144","teste",18,"Os refugiados compraram um terreno.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1498",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009658361","coletivo",64,"As atrizes encenaram uma peça.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1499",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009680992","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1500",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009703289","teste",24,"Os jardineiros molharam um jardim.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1501",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009725808","coletivo",57,"Os atletas pintaram uma quadra.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1502",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009749321","distributivo",34,"As trabalhadoras quebraram um dedo.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1503",1633009783,"c0cb396e9e47e02b1d98e21222b554b6","experiment","Scale","Choice","1633009773849","teste",5,"As ativistas replantaram um canteiro.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1504",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012090914","coletivo",62,"Os voluntários limparam uma praia.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1505",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012112414","teste",15,"Os lenhadores cortaram uma árvore.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1506",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012137122","distributivo",36,"Os rapazes furaram uma orelha.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1507",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012159895","teste",24,"Os jardineiros molharam um jardim.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1508",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012184487","coletivo",64,"As atrizes encenaram uma peça.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1509",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012206767","teste",21,"As mulheres instalaram um lustre.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1510",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012229786","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1511",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012250994","distributivo",34,"As trabalhadoras quebraram um dedo.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1512",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012274457","teste",18,"Os refugiados compraram um terreno.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1513",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012297591","distributivo",40,"Os adolescentes espremeram uma espinha.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1514",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012318706","teste",30,"As meninas confeitaram um bolo.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1515",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012340363","coletivo",57,"Os atletas pintaram uma quadra.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1516",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012362599","teste",5,"As ativistas replantaram um canteiro.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1517",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012385376","distributivo",47,"Os manobristas estacionaram um carro.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1518",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012406597","teste",11,"As arrumadeiras arrumaram um quarto.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1519",1633012438,"8d73f6aae9a5ee3be364939f9349b621","experiment","Scale","Choice","1633012428615","teste",3,"Os faxineiros limparam uma sala.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"1520",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014738238","distributivo",45,"As grávidas fizeram um ultrassom.","D","Outro","Pós-Graduação","Sim","Apenas um","5"
"1521",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014766342","teste",6,"Os porteiros lavaram uma calçada.","D","Outro","Pós-Graduação","Sim","Apenas um","5"
"1522",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014792341","teste",32,"Os pintores restauraram um quadro.","D","Outro","Pós-Graduação","Sim","Mais de um","1"
"1523",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014819630","teste",4,"As engenheiras consertaram um barco.","D","Outro","Pós-Graduação","Sim","Apenas um","3"
"1524",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014847589","coletivo",55,"As biólogas despoluíram um rio.","D","Outro","Pós-Graduação","Sim","Apenas um","5"
"1525",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014874757","teste",2,"Os escoteiros construíram uma jangada.","D","Outro","Pós-Graduação","Sim","Apenas um","3"
"1526",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014897342","distributivo",46,"Os acidentados realizaram uma radiografia.","D","Outro","Pós-Graduação","Sim","Apenas um","5"
"1527",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014923286","coletivo",50,"Os empregados cercaram um prédio.","D","Outro","Pós-Graduação","Sim","Apenas um","5"
"1528",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014948518","teste",28,"Os turistas visitaram uma cidade.","D","Outro","Pós-Graduação","Sim","Apenas um","5"
"1529",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014970822","distributivo",43,"As garotas mascaram um chiclete.","D","Outro","Pós-Graduação","Sim","Apenas um","1"
"1530",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633014996925","distributivo",37,"Os idosos tomaram um comprimido.","D","Outro","Pós-Graduação","Sim","Mais de um","1"
"1531",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633015022215","teste",31,"Os lavradores incendiaram um terreno.","D","Outro","Pós-Graduação","Sim","Mais de um","2"
"1532",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633015051253","teste",8,"As crianças plantaram uma árvore.","D","Outro","Pós-Graduação","Sim","Apenas um","5"
"1533",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633015075326","coletivo",51,"As zeladoras varreram um auditório.","D","Outro","Pós-Graduação","Sim","Apenas um","5"
"1534",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633015100037","teste",1,"As manifestantes incendiaram um ônibus.","D","Outro","Pós-Graduação","Sim","Apenas um","3"
"1535",1633015131,"9d6e608ee5e42bd37b290a7421ce575b","experiment","Scale","Choice","1633015130422","coletivo",53,"Os prisioneiros cavaram um túnel.","D","Outro","Pós-Graduação","Sim","Apenas um","3"
"1536",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024605730","distributivo",40,"Os adolescentes espremeram uma espinha.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1537",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024636433","teste",21,"As mulheres instalaram um lustre.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1538",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024665686","teste",11,"As arrumadeiras arrumaram um quarto.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1539",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024692228","distributivo",47,"Os manobristas estacionaram um carro.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1540",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024721079","coletivo",62,"Os voluntários limparam uma praia.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1541",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024749777","distributivo",36,"Os rapazes furaram uma orelha.","A","Feminino","Ensino Superior incompleto","Sim","Mais de um","5"
"1542",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024782472","teste",24,"Os jardineiros molharam um jardim.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1543",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024811685","teste",15,"Os lenhadores cortaram uma árvore.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1544",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024838104","distributivo",34,"As trabalhadoras quebraram um dedo.","A","Feminino","Ensino Superior incompleto","Sim","Mais de um","3"
"1545",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024870587","coletivo",57,"Os atletas pintaram uma quadra.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1546",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024900056","teste",5,"As ativistas replantaram um canteiro.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1547",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024943330","coletivo",64,"As atrizes encenaram uma peça.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1548",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633024976171","teste",3,"Os faxineiros limparam uma sala.","A","Feminino","Ensino Superior incompleto","Sim","Mais de um","5"
"1549",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633025204987","teste",18,"Os refugiados compraram um terreno.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1550",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633025233348","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1551",1633025323,"7f8b2ee6aa97a86221bfb110c67851dc","experiment","Scale","Choice","1633025265565","teste",30,"As meninas confeitaram um bolo.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1552",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034096800","teste",10,"Os carregadores moveram uma mesa.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1553",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034124659","distributivo",41,"As costureiras conseguiram um emprego.","B","Feminino","Ensino Médio completo","Sim","Mais de um","4"
"1554",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034152345","teste",26,"Os diretores dirigiram uma série.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1555",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034181958","teste",13,"As presidiárias bloquearam uma passagem.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1556",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034208374","coletivo",63,"Os jardineiros capinaram um jardim.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1557",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034234666","teste",19,"As jornalistas investigaram um caso.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1558",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034259691","teste",9,"As diaristas varreram um escritório.","B","Feminino","Ensino Médio completo","Sim","Mais de um","4"
"1559",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034289854","distributivo",39,"As alunas mascaram um chiclete.","B","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1560",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034317638","distributivo",38,"Os hóspedes engoliram uma azeitona.","B","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1561",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034345028","teste",14,"Os estudantes comeram uma salada.","B","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1562",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034428014","coletivo",49,"Os ajudantes ergueram um piano.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1563",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034455410","coletivo",60,"Os companheiros carregaram um caminhão.","B","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1564",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034482527","teste",20,"As arquitetas reformaram um cômodo.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1565",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034507958","distributivo",42,"As skatistas receberam uma medalha.","B","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1566",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034533193","coletivo",58,"Os construtores reformaram uma praça.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1567",1633034570,"fe16dad6ebef66513ef842cdbb79d402","experiment","Scale","Choice","1633034558239","teste",25,"Os funcionários podaram uma árvore.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1568",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034610796","distributivo",39,"As alunas mascaram um chiclete.","B","Feminino","Ensino Superior incompleto","Sim","Mais de um","5"
"1569",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034638961","teste",25,"Os funcionários podaram uma árvore.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1570",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034668180","teste",13,"As presidiárias bloquearam uma passagem.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1571",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034697820","coletivo",58,"Os construtores reformaram uma praça.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1572",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034725636","teste",9,"As diaristas varreram um escritório.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","4"
"1573",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034756908","distributivo",38,"Os hóspedes engoliram uma azeitona.","B","Feminino","Ensino Superior incompleto","Sim","Mais de um","4"
"1574",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034784727","teste",20,"As arquitetas reformaram um cômodo.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1575",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034810068","distributivo",41,"As costureiras conseguiram um emprego.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","4"
"1576",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034902250","distributivo",42,"As skatistas receberam uma medalha.","B","Feminino","Ensino Superior incompleto","Sim","Mais de um","5"
"1577",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034926771","teste",19,"As jornalistas investigaram um caso.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1578",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034951581","coletivo",63,"Os jardineiros capinaram um jardim.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1579",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633034976237","teste",10,"Os carregadores moveram uma mesa.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1580",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633035003450","coletivo",49,"Os ajudantes ergueram um piano.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1581",1633035030,"e2675b3073f81c5ff20f873ee022ae88","experiment","Scale","Choice","1633035028794","teste",26,"Os diretores dirigiram uma série.","B","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1582",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038006767","distributivo",43,"As garotas mascaram um chiclete.","D","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1583",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038032039","teste",2,"Os escoteiros construíram uma jangada.","D","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1584",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038065706","distributivo",46,"Os acidentados realizaram uma radiografia.","D","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1585",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038090959","teste",4,"As engenheiras consertaram um barco.","D","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"1586",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038116110","distributivo",45,"As grávidas fizeram um ultrassom.","D","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1587",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038139110","coletivo",50,"Os empregados cercaram um prédio.","D","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1588",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038674689","teste",6,"Os porteiros lavaram uma calçada.","D","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1589",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038698405","teste",32,"Os pintores restauraram um quadro.","D","Feminino","Ensino Médio completo","Sim","Apenas um","2"
"1590",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038738386","coletivo",51,"As zeladoras varreram um auditório.","D","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"1591",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038768237","coletivo",53,"Os prisioneiros cavaram um túnel.","D","Feminino","Ensino Médio completo","Sim","Apenas um","3"
"1592",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038796828","teste",1,"As manifestantes incendiaram um ônibus.","D","Feminino","Ensino Médio completo","Sim","Apenas um","3"
